solidity_test,status,solar_suite,solar_src,solar_test,notes
inlineAssembly/blobhash_index_exceeding_blob_count.sol,pending,,,,
inlineAssembly/blobhash_pre_cancun.sol,pending,,,,
inlineAssembly/calldata_array_assign_dynamic.sol,pending,,,,
inlineAssembly/calldata_array_assign_static.sol,pending,,,,
inlineAssembly/calldata_array_read.sol,pending,,,,
inlineAssembly/calldata_assign.sol,pending,,,,
inlineAssembly/calldata_assign_from_nowhere.sol,pending,,,,
inlineAssembly/calldata_length_read.sol,pending,,,,
inlineAssembly/calldata_offset_read.sol,pending,,,,
inlineAssembly/calldata_offset_read_write.sol,pending,,,,
inlineAssembly/calldata_struct_assign.sol,pending,,,,
inlineAssembly/calldata_struct_assign_and_return.sol,pending,,,,
inlineAssembly/chainid.sol,pending,,,,
inlineAssembly/clz.sol,pending,,,,
inlineAssembly/clz_pre_osaka.sol,pending,,,,
inlineAssembly/constant_access.sol,pending,,,,
inlineAssembly/constant_access_referencing.sol,pending,,,,
inlineAssembly/difficulty.sol,pending,,,,
inlineAssembly/external_function_pointer_address.sol,pending,,,,
inlineAssembly/external_function_pointer_address_assignment.sol,pending,,,,
inlineAssembly/external_function_pointer_selector.sol,pending,,,,
inlineAssembly/external_function_pointer_selector_assignment.sol,pending,,,,
inlineAssembly/external_identifier_access_shadowing.sol,pending,,,,
inlineAssembly/for_loop_break.sol,pending,,,,
inlineAssembly/for_loop_continue.sol,pending,,,,
inlineAssembly/for_loop_nested.sol,pending,,,,
inlineAssembly/function_name_clash.sol,pending,,,,
inlineAssembly/inline_assembly_embedded_function_call.sol,pending,,,,
inlineAssembly/inline_assembly_for.sol,pending,,,,
inlineAssembly/inline_assembly_for2.sol,pending,,,,
inlineAssembly/inline_assembly_function_call.sol,pending,,,,
inlineAssembly/inline_assembly_function_call2.sol,pending,,,,
inlineAssembly/inline_assembly_function_call_assignment.sol,pending,,,,
inlineAssembly/inline_assembly_if.sol,pending,,,,
inlineAssembly/inline_assembly_in_modifiers.sol,pending,,,,
inlineAssembly/inline_assembly_memory_access.sol,pending,,,,
inlineAssembly/inline_assembly_read_and_write_stack.sol,pending,,,,
inlineAssembly/inline_assembly_recursion.sol,pending,,,,
inlineAssembly/inline_assembly_storage_access.sol,pending,,,,
inlineAssembly/inline_assembly_storage_access_inside_function.sol,pending,,,,
inlineAssembly/inline_assembly_storage_access_local_var.sol,pending,,,,
inlineAssembly/inline_assembly_storage_access_via_pointer.sol,pending,,,,
inlineAssembly/inline_assembly_switch.sol,pending,,,,
inlineAssembly/inline_assembly_transient_storage_access_inside_function.sol,pending,,,,
inlineAssembly/inline_assembly_write_to_stack.sol,pending,,,,
inlineAssembly/inlineasm_empty_let.sol,pending,,,,
inlineAssembly/keccak256_assembly.sol,pending,,,,
inlineAssembly/keccak256_optimization.sol,pending,,,,
inlineAssembly/keccak256_optimizer_bug_different_memory_location.sol,pending,,,,
inlineAssembly/keccak256_optimizer_cache_bug.sol,pending,,,,
inlineAssembly/keccak_optimization_bug_string.sol,pending,,,,
inlineAssembly/keccak_yul_optimization.sol,pending,,,,
inlineAssembly/leave.sol,pending,,,,
inlineAssembly/mcopy.sol,pending,,,,
inlineAssembly/mcopy_as_identifier_pre_cancun.sol,pending,,,,
inlineAssembly/mcopy_empty.sol,pending,,,,
inlineAssembly/mcopy_overlap.sol,pending,,,,
inlineAssembly/optimize_memory_store_multi_block.sol,pending,,,,
inlineAssembly/optimize_memory_store_multi_block_bugreport.sol,pending,,,,
inlineAssembly/prevrandao.sol,pending,,,,
inlineAssembly/selfbalance.sol,pending,,,,
inlineAssembly/shadowing_local_function_opcode.sol,pending,,,,
inlineAssembly/slot_access.sol,pending,,,,
inlineAssembly/slot_access_via_mapping_pointer.sol,pending,,,,
inlineAssembly/tload_tstore_not_reserved_before_cancun.sol,pending,,,,
inlineAssembly/transient_storage_creation.sol,pending,,,,
inlineAssembly/transient_storage_low_level_calls.sol,pending,,,,
inlineAssembly/transient_storage_multiple_calls_different_transactions.sol,pending,,,,
inlineAssembly/transient_storage_multiple_transactions.sol,pending,,,,
inlineAssembly/transient_storage_reset_between_creation_runtime.sol,pending,,,,
inlineAssembly/transient_storage_sanity_checks.sol,pending,,,,
inlineAssembly/transient_storage_selfdestruct.sol,pending,,,,
inlineAssembly/transient_storage_simple_reentrancy_lock.sol,pending,,,,
inlineAssembly/truefalse.sol,pending,,,,
inlineAssembly/tstore_hidden_staticcall.sol,pending,,,,
integer/basic.sol,ported,arithmetic,src/IntegerBasic.sol,,Integer min/max constants
integer/int.sol,pending,,,,
integer/many_local_variables.sol,pending,,,,
integer/small_signed_types.sol,pending,,,,
integer/uint.sol,pending,,,,
interfaceID/homer.sol,pending,,,,
interfaceID/homer_interfaceId.sol,pending,,,,
interfaceID/interfaceId_events.sol,pending,,,,
interfaceID/interfaces.sol,pending,,,,
interfaceID/lisa.sol,pending,,,,
interfaceID/lisa_interfaceId.sol,pending,,,,
isoltestTesting/account.sol,skipped,isoltest-testing,,,"Do not re-attempt: tests isoltest framework internals (account: caller-switching directive), not expressible as Solidity runtime semantics"
isoltestTesting/balance_other_contract.sol,skipped,isoltest-testing,,,"Do not re-attempt: tests isoltest framework internals (balance: directive for checking account ETH balance), not expressible as Solidity runtime semantics"
isoltestTesting/balance_with_balance.sol,skipped,isoltest-testing,,,"Do not re-attempt: tests isoltest framework internals (balance -> directive), not expressible as Solidity runtime semantics"
isoltestTesting/balance_with_balance2.sol,skipped,isoltest-testing,,,"Do not re-attempt: tests isoltest framework internals (balance -> directive with ether), not expressible as Solidity runtime semantics"
isoltestTesting/balance_without_balance.sol,skipped,isoltest-testing,,,"Do not re-attempt: tests isoltest framework internals (balance: directive), not expressible as Solidity runtime semantics"
isoltestTesting/builtins.sol,skipped,isoltest-testing,,,"Do not re-attempt: tests isoltest framework internals (isoltest_builtin_test builtin function), not expressible as Solidity runtime semantics"
isoltestTesting/effects.sol,skipped,isoltest-testing,,,"Do not re-attempt: tests isoltest framework internals (isoltest_side_effects_test builtin and ~ side-effect lines), not expressible as Solidity runtime semantics"
isoltestTesting/empty_contract.sol,skipped,isoltest-testing,,,"Do not re-attempt: tests isoltest framework internals (allowNonExistingFunctions option), not expressible as Solidity runtime semantics"
isoltestTesting/format_raw_string_with_control_chars.sol,ported,isoltest-testing,src/FormatRawStringWithControlChars.sol,test/FormatRawStringWithControlChars.t.sol,string passthrough roundtrip with multi-byte UTF-8 emoji characters
isoltestTesting/isoltestFormatting.sol,ported,isoltest-testing,src/IsoltestFormatting.sol,test/IsoltestFormatting.t.sol,fixed-size uint array return values with various hex/decimal formats
isoltestTesting/precompiles_ignoring_trailing_input.sol,skipped,isoltest-testing,,,"Do not re-attempt: tests isoltest framework behavior of passing extra bytes to fixed-arity Solidity functions, not expressible as a standalone Foundry test"
isoltestTesting/storage/storage_empty.sol,skipped,isoltest-testing,,,"Do not re-attempt: tests isoltest framework internals (storageEmpty directive for inspecting EVM storage state), not expressible as Solidity runtime semantics"
isoltestTesting/storage/storage_nonempty.sol,skipped,isoltest-testing,,,"Do not re-attempt: tests isoltest framework internals (storageEmpty directive for inspecting EVM storage state), not expressible as Solidity runtime semantics"
libraries/attached_internal_library_function_accepting_calldata.sol,ported,libraries,src/AttachedInternalLibraryFunctionAcceptingCalldata.sol,,`using for bytes` with internal calldata/memory overloads
libraries/attached_internal_library_function_returning_calldata.sol,ported,libraries,src/AttachedInternalLibraryFunctionReturningCalldata.sol,,`using for bytes` with internal calldata-returning overloads
libraries/attached_public_library_function_accepting_calldata.sol.sol,ported,libraries,src/AttachedPublicLibraryFunctionAcceptingCalldata.sol,,`using for bytes` with public calldata/memory overloads (external lib)
libraries/attached_public_library_function_returning_calldata.sol,ported,libraries,src/AttachedPublicLibraryFunctionReturningCalldata.sol,,`using for bytes` with public calldata-returning overloads (external lib)
libraries/external_call_with_function_pointer_parameter.sol,ported,libraries,src/ExternalCallWithFunctionPointerParameter.sol,,External library call passing function pointer
libraries/external_call_with_storage_array_parameter.sol,ported,libraries,src/ExternalCallWithStorageArrayParameter.sol,,External library call with storage array parameter
libraries/external_call_with_storage_mapping_parameter.sol,ported,libraries,src/ExternalCallWithStorageMappingParameter.sol,,External library call with storage mapping parameter
libraries/internal_call_attached_with_parentheses.sol,ported,libraries,src/InternalCallAttachedWithParentheses.sol,,Calling attached internal lib function via parenthesized expression
libraries/internal_call_unattached_with_parentheses.sol,ported,libraries,src/InternalCallUnattachedWithParentheses.sol,,Calling unattached internal lib function via parenthesized expression
libraries/internal_library_function.sol,ported,libraries,src/InternalLibraryFunction.sol,,Internal library function inlined
libraries/internal_library_function_attached_to_address.sol,ported,libraries,src/InternalLibraryFunctionAttachedToAddress.sol,,`using for` on address
libraries/internal_library_function_attached_to_address_named_send_transfer.sol,ported,libraries,src/InternalLibraryFunctionAttachedToAddressNamedSendTransfer.sol,,`using for address` with functions named send/transfer shadowing builtins
libraries/internal_library_function_attached_to_array_named_pop_push.sol,ported,libraries,src/InternalLibraryFunctionAttachedToArrayNamedPopPush.sol,,`using for` on fixed array
libraries/internal_library_function_attached_to_bool.sol,ported,libraries,src/InternalLibraryFunctionAttachedToBool.sol,,`using for` on bool
libraries/internal_library_function_attached_to_contract.sol,ported,libraries,src/InternalLibraryFunctionAttachedToContract.sol,,`using for` on contract type
libraries/internal_library_function_attached_to_dynamic_array.sol,ported,libraries,src/InternalLibraryFunctionAttachedToDynamicArray.sol,,`using for` on dynamic array
libraries/internal_library_function_attached_to_enum.sol,ported,libraries,src/InternalLibraryFunctionAttachedToEnum.sol,,`using for` on enum
libraries/internal_library_function_attached_to_external_function_type.sol,ported,libraries,src/InternalLibraryFunctionAttachedToExternalFunctionType.sol,,`using for` on external function type
libraries/internal_library_function_attached_to_fixed_array.sol,ported,libraries,src/InternalLibraryFunctionAttachedToFixedArray.sol,,`using for` on fixed-size array type
libraries/internal_library_function_attached_to_fixed_bytes.sol,ported,libraries,src/InternalLibraryFunctionAttachedToFixedBytes.sol,,`using for` on fixed bytes
libraries/internal_library_function_attached_to_integer.sol,ported,libraries,src/InternalLibraryFunctionAttachedToInteger.sol,,`using for` on uint256
libraries/internal_library_function_attached_to_interface.sol,ported,libraries,src/InternalLibraryFunctionAttachedToInterface.sol,,`using for` on interface type
libraries/internal_library_function_attached_to_internal_function_type.sol,ported,libraries,src/InternalLibraryFunctionAttachedToInternalFunctionType.sol,,`using for` on internal function type
libraries/internal_library_function_attached_to_internal_function_type_named_selector.sol,ported,libraries,src/InternalLibraryFunctionAttachedToInternalFunctionTypeNamedSelector.sol,,`using for` on internal function type with method named selector
libraries/internal_library_function_attached_to_literal.sol,ported,libraries,src/InternalLibraryFunctionAttachedToLiteral.sol,,`using for` on literal
libraries/internal_library_function_attached_to_mapping.sol,ported,libraries,src/InternalLibraryFunctionAttachedToMapping.sol,,`using for` on mapping type
libraries/internal_library_function_attached_to_string_accepting_memory.sol,ported,libraries,src/InternalLibraryFunctionAttachedToStringMemory.sol,,`using for` on string (memory)
libraries/internal_library_function_attached_to_string_accepting_storage.sol,ported,libraries,src/InternalLibraryFunctionAttachedToStringAcceptingStorage.sol,,`using for string` with storage and memory overloads
libraries/internal_library_function_attached_to_struct.sol,ported,libraries,src/InternalLibraryFunctionAttachedToStruct.sol,,`using for` on library struct type
libraries/internal_library_function_calling_private.sol,ported,libraries,src/InternalLibraryFunctionCallingPrivate.sol,,Internal library function calling private library function (inlined)
libraries/internal_library_function_pointer.sol,ported,libraries,src/InternalLibraryFunctionPointer.sol,,Internal library function stored as function pointer
libraries/internal_library_function_return_var_size.sol,ported,libraries,src/InternalLibraryFunctionReturnVarSize.sol,,Internal library function returning variable-size memory value
libraries/internal_types_in_library.sol,ported,libraries,src/InternalTypesInLibrary.sol,,External library with storage-ref parameters accessed via mapping
libraries/library_address.sol,ported,libraries,src/LibraryAddress.sol,,Library address is non-zero; delegatecall/call to library functions
libraries/library_address_homestead.sol,ported,libraries,src/LibraryAddressHomestead.sol,,Library delegatecall returning success/failure based on assert
libraries/library_address_via_module.sol,skipped,,,,Source uses multi-file format (==== Source: a.sol ====) not representable in single Foundry file. Do not re-attempt.
libraries/library_call_in_homestead.sol,skipped,,,,Expected result checks hardcoded msg.sender address (0x1212...0012) specific to solc test harness. Do not re-attempt.
libraries/library_delegatecall_guard_pure.sol,ported,libraries,src/LibraryDelegatecallGuardPure.sol,,Pure library function accessed via delegatecall/call/direct
libraries/library_delegatecall_guard_view_needed.sol,ported,libraries,src/LibraryDelegatecallGuardViewNeeded.sol,,"View library function; call returns 0 (reads library storage), delegatecall returns correct"
libraries/library_delegatecall_guard_view_not_needed.sol,ported,libraries,src/LibraryDelegatecallGuardViewNotNeeded.sol,,View library function returning constant via delegatecall/call/direct
libraries/library_delegatecall_guard_view_staticcall.sol,ported,libraries,src/LibraryDelegatecallGuardViewStaticcall.sol,,View library function making staticcall; delegatecall/call both succeed
libraries/library_enum_as_an_expression.sol,ported,libraries,src/LibraryEnumAsAnExpression.sol,,Library enum type used as statement (no-op expression)
libraries/library_function_selectors.sol,ported,libraries,src/LibraryFunctionSelectors.sol,,Library function selectors for various parameter types
libraries/library_function_selectors_struct.sol,ported,libraries,src/LibraryFunctionSelectorsStruct.sol,,Library function selectors for struct storage/memory types
libraries/library_references_preserve.sol,ported,libraries,src/LibraryReferencesPreserve.sol,,Two libraries with same function name used by different contracts
libraries/library_return_struct_with_mapping.sol,ported,libraries,src/LibraryReturnStructWithMapping.sol,,Library returning storage pointer to struct containing mapping
libraries/library_staticcall_delegatecall.sol,ported,libraries,src/LibraryStaticcallDelegatecall.sol,,Library view function called via staticcall through view function
libraries/library_stray_values.sol,ported,libraries,src/LibraryStrayValues.sol,,Library and library function used as no-op statements
libraries/library_struct_as_an_expression.sol,ported,libraries,src/LibraryStructAsAnExpression.sol,,Library struct type used as statement (no-op expression)
libraries/mapping_arguments_in_library.sol,ported,libraries,src/MappingArgumentsInLibrary.sol,,Internal library with mapping storage parameters
libraries/mapping_returns_in_library.sol,ported,libraries,src/MappingReturnsInLibrary.sol,,Internal library returning mapping storage reference
libraries/mapping_returns_in_library_named.sol,ported,libraries,src/MappingReturnsInLibraryNamed.sol,,Internal library with named mapping storage return variable
libraries/payable_function_calls_library.sol,ported,libraries,src/PayableFunctionCallsLibrary.sol,,Payable contract function calling external library function
libraries/stub.sol,ported,libraries,src/Stub.sol,,Basic external library call (square function)
libraries/stub_internal.sol,ported,libraries,src/StubInternal.sol,,"Basic internal library call (square function, inlined)"
libraries/using_for_by_name.sol,ported,libraries,src/UsingForByName.sol,,`using for` calling library function with named argument syntax
libraries/using_for_function_on_int.sol,ported,libraries,src/UsingForFunctionOnInt.sol,,`using for` with public library function on uint type
libraries/using_for_overload.sol,ported,libraries,src/UsingForOverload.sol,,`using for` with overloaded library functions on struct
libraries/using_for_storage_structs.sol,ported,libraries,src/UsingForStorageStructs.sol,,`using for` with top-level struct and storage-ref parameter
libraries/using_library_mappings_public.sol,ported,libraries,src/UsingLibraryMappingsPublic.sol,,External library taking two separate mapping storage args
libraries/using_library_mappings_return.sol,ported,libraries,src/UsingLibraryMappingsReturn.sol,,External library returning nested mapping storage reference
libraries/using_library_structs.sol,ported,libraries,src/UsingLibraryStructs.sol,,External library with struct containing dynamic array stored in mapping
literals/denominations.sol,ported,literals,src/Denominations.sol,,Ether/gwei/wei sums
literals/denominations_in_array_sizes.sol,ported,literals,src/DenominationsInArraySizes.sol,test/DenominationsInArraySizes.t.sol,ether/time denomination literals used as fixed array sizes
literals/escape.sol,ported,literals,src/EscapeLiteral.sol,,Escaped string literal bytes
literals/ether.sol,ported,literals,src/EtherLiteral.sol,,Ether denomination
literals/fractional_denominations.sol,ported,literals,src/FractionalDenominations.sol,,Fractional time/ether units
literals/gwei.sol,ported,literals,src/GweiLiteral.sol,,Gwei denomination
literals/hex_string_with_non_printable_characters.sol,ported,literals,src/HexStringWithNonPrintableCharacters.sol,,Hex literal non-printable bytes
literals/hex_string_with_underscore.sol,ported,literals,src/HexStringWithUnderscore.sol,,Hex literal underscores
literals/scientific_notation.sol,ported,literals,src/ScientificNotation.sol,,Scientific notation (int/uint)
literals/ternary_operator_with_literal_types_overflow.sol,ported,literals,src/TernaryOperatorWithLiteralTypesOverflow.sol,test/TernaryOperatorWithLiteralTypesOverflow.t.sol,ternary with literal branches typed as uint8; sum overflows uint8 at runtime causing Panic 0x11
literals/wei.sol,ported,literals,src/WeiLiteral.sol,,Wei denomination
memoryManagement/assembly_access.sol,pending,,,,
memoryManagement/memory_types_initialisation.sol,ported,memory-management,src/MemoryTypesInitialization.sol,,Zero-initialization of memory returns
memoryManagement/return_variable.sol,pending,,,,
memoryManagement/static_memory_array_allocation.sol,pending,,,,
memoryManagement/struct_allocation.sol,pending,,,,
metaTypes/name_other_contract.sol,ported,meta-types,src/NameOtherContract.sol,test/NameOtherContract.t.sol,"type(C).name for contract, abstract contract, and interface"
modifiers/access_through_contract_name.sol,ported,modifiers,src/AccessThroughContractName.sol,test/AccessThroughContractName.t.sol,Access modifier via qualified A.m vs override m
modifiers/access_through_module_name.sol,skipped,,,,"Do not re-attempt: self-import via module alias (import ""a"" as M) not reproducible in Foundry"
modifiers/break_in_modifier.sol,ported,modifiers,src/BreakInModifier.sol,test/BreakInModifier.t.sol,Break statement inside modifier loop body
modifiers/continue_in_modifier.sol,ported,modifiers,src/ContinueInModifier.sol,test/ContinueInModifier.t.sol,Continue statement inside modifier loop body
modifiers/evaluation_order.sol,ported,modifiers,src/EvaluationOrder.sol,,Base ctor + modifier evaluation order
modifiers/function_modifier.sol,ported,modifiers,src/FunctionModifier.sol,,`msg.value`-gated modifier
modifiers/function_modifier_calling_functions_in_creation_context.sol,ported,modifiers,src/FunctionModifierCallingFunctionsInCreationContext.sol,test/FunctionModifierCallingFunctionsInCreationContext.t.sol,Virtual function calls in modifier during construction
modifiers/function_modifier_empty.sol,ported,modifiers,src/FunctionModifierEmpty.sol,test/FunctionModifierEmpty.t.sol,Abstract modifier overridden with empty (never runs _) body
modifiers/function_modifier_for_constructor.sol,ported,modifiers,src/FunctionModifierForConstructor.sol,test/FunctionModifierForConstructor.t.sol,Modifier applied to constructor; override changes behavior
modifiers/function_modifier_library.sol,ported,modifiers,src/FunctionModifierLibrary.sol,test/FunctionModifierLibrary.t.sol,Library internal function with storage modifier
modifiers/function_modifier_library_inheritance.sol,ported,modifiers,src/FunctionModifierLibraryInheritance.sol,test/FunctionModifierLibraryInheritance.t.sol,Library modifier not overridden by contract-level modifier
modifiers/function_modifier_local_variables.sol,ported,modifiers,src/FunctionModifierLocalVariables.sol,test/FunctionModifierLocalVariables.t.sol,Local variables in modifier; early return via condition
modifiers/function_modifier_loop.sol,ported,modifiers,src/FunctionModifierLoop.sol,,Modifier invokes body in loop
modifiers/function_modifier_loop_viair.sol,ported,modifiers,src/FunctionModifierLoopViair.sol,test/FunctionModifierLoopViair.t.sol,Loop modifier with scoped index var; legacy codegen accumulates return var (=10)
modifiers/function_modifier_multi_invocation.sol,ported,modifiers,src/FunctionModifierMultiInvocation.sol,,Modifier invokes body multiple times
modifiers/function_modifier_multi_invocation_viair.sol,ported,modifiers,src/FunctionModifierMultiInvocationViair.sol,test/FunctionModifierMultiInvocationViair.t.sol,Modifier invokes body twice; legacy codegen accumulates r to 2
modifiers/function_modifier_multi_with_return.sol,ported,modifiers,src/FunctionModifierMultiWithReturn.sol,test/FunctionModifierMultiWithReturn.t.sol,Return inside multi-invocation modifier; r accumulates in legacy mode
modifiers/function_modifier_multiple_times.sol,ported,modifiers,src/FunctionModifierMultipleTimes.sol,,Repeated modifiers add up
modifiers/function_modifier_multiple_times_local_vars.sol,ported,modifiers,src/FunctionModifierMultipleTimesLocalVars.sol,test/FunctionModifierMultipleTimesLocalVars.t.sol,Modifier applied three times; post-modifier state restored correctly
modifiers/function_modifier_overriding.sol,ported,modifiers,src/FunctionModifierOverriding.sol,test/FunctionModifierOverriding.t.sol,Overriding a modifier that never runs _
modifiers/function_modifier_return_reference.sol,ported,modifiers,src/FunctionModifierReturnReference.sol,test/FunctionModifierReturnReference.t.sol,Return variable used as modifier argument
modifiers/function_return_parameter.sol,ported,modifiers,src/FunctionReturnParameter.sol,test/FunctionReturnParameter.t.sol,Return parameter forwarded to modifier; IR used to ICE
modifiers/function_return_parameter_complex.sol,ported,modifiers,src/FunctionReturnParameterComplex.sol,test/FunctionReturnParameterComplex.t.sol,Return params as modifier args always zero before function body
modifiers/modifer_recursive.sol,ported,modifiers,src/ModiferRecursive.sol,test/ModiferRecursive.t.sol,Recursive function with modifier; modifier called on every recursion
modifiers/modifier_in_constructor_ice.sol,ported,modifiers,src/ModifierInConstructorIce.sol,test/ModifierInConstructorIce.t.sol,Modifier on constructor with base ctor call; IR used to ICE
modifiers/modifier_init_return.sol,ported,modifiers,src/ModifierInitReturn.sol,test/ModifierInitReturn.t.sol,Conditional modifier skips body; memory array return zero-initialized
modifiers/modifiers_in_construction_context.sol,ported,modifiers,src/ModifiersInConstructionContext.sol,test/ModifiersInConstructionContext.t.sol,Multiple modifiers on constructor with base call; IR used to ICE
modifiers/return_does_not_skip_modifier.sol,ported,modifiers,src/ReturnDoesNotSkipModifier.sol,test/ReturnDoesNotSkipModifier.t.sol,Return inside function runs post-modifier code (x=9)
modifiers/return_in_modifier.sol,ported,modifiers,src/ReturnInModifier.sol,,Modifier early return
modifiers/stacked_return_with_modifiers.sol,ported,modifiers,src/StackedReturnWithModifiers.sol,test/StackedReturnWithModifiers.t.sol,Triple stacked modifier with early return; x incremented 4 times
modifiers/transient_state_variable_value_type.sol,ported,modifiers,src/TransientStateVariableValueType.sol,test/TransientStateVariableValueType.t.sol,Transient state variable used in modifier argument (Cancun)
multiSource/circular_import.sol,pending,,,,
multiSource/circular_import_2.sol,pending,,,,
multiSource/circular_reimport.sol,pending,,,,
multiSource/circular_reimport_2.sol,pending,,,,
multiSource/free_different_interger_types.sol,pending,,,,
multiSource/free_function_resolution_base_contract.sol,pending,,,,
multiSource/free_function_resolution_override_virtual.sol,pending,,,,
multiSource/free_function_resolution_override_virtual_super.sol,pending,,,,
multiSource/free_function_resolution_override_virtual_transitive.sol,pending,,,,
multiSource/free_function_transitive_import.sol,pending,,,,
multiSource/import.sol,pending,,,,
multiSource/import_overloaded_function.sol,pending,,,,
multiSource/imported_free_function_via_alias.sol,pending,,,,
multiSource/imported_free_function_via_alias_direct_call.sol,pending,,,,
multiSource/reimport_imported_function.sol,pending,,,,
operators/compound_assign.sol,ported,operators,src/CompoundAssign.sol,,Compound assignment operators with state
operators/compound_assign_transient_storage.sol,blocked,,,,Requires separate EVM transactions to reset transient storage between 8 calls; Forge runs all calls in one transaction.
operators/shifts/bitwise_shifting_constantinople.sol,ported,operators,src/BitwiseShiftingConstantinople.sol,,Bitwise shl/shr/sar via assembly
operators/shifts/bitwise_shifting_constantinople_combined.sol,ported,operators,src/BitwiseShiftingConstantinopleC.sol,,Combined bitwise shift cases
operators/shifts/bitwise_shifting_constants_constantinople.sol,ported,operators,src/BitwiseShiftingConstantinopleConstants.sol,,Bitwise shift with constant operands
operators/shifts/shift_bytes_cleanup.sol,skipped,,,,compileViaYul:false only; bytes20 dirty-slot shift semantics differ by compiler. Do not re-attempt.
operators/shifts/shift_bytes_cleanup_viaYul.sol,skipped,,,,compileViaYul:true only; results differ from default compilation. Do not re-attempt.
operators/shifts/shift_cleanup.sol,ported,operators,src/ShiftCleanup.sol,,Shift with uint16 overflow cleanup
operators/shifts/shift_cleanup_garbled.sol,ported,operators,src/ShiftCleanupGarbled.sol,,Shift cleanup with garbled assembly value
operators/shifts/shift_constant_left.sol,ported,operators,src/ShiftConstantLeft.sol,,Constant left shift at state init
operators/shifts/shift_constant_left_assignment.sol,ported,operators,src/ShiftConstantLeftAssignment.sol,,Constant left shift assignment
operators/shifts/shift_constant_right.sol,ported,operators,src/ShiftConstantRight.sol,,Constant right shift at state init
operators/shifts/shift_constant_right_assignment.sol,ported,operators,src/ShiftConstantRightAssignment.sol,,Constant right shift assignment
operators/shifts/shift_left.sol,ported,operators,src/ShiftLeft.sol,,Left shift semantics
operators/shifts/shift_left_assignment.sol,ported,operators,src/ShiftLeftAssignment.sol,,Left shift assignment operator
operators/shifts/shift_left_assignment_different_type.sol,ported,operators,src/ShiftLeftAssignmentDifferentType.sol,,Left shift assignment with uint8 rhs
operators/shifts/shift_left_larger_type.sol,ported,operators,src/ShiftLeftLargerType.sol,,Signed left shift with large uint8 rhs
operators/shifts/shift_left_uint32.sol,ported,operators,src/ShiftLeftUint32.sol,,Left shift with uint32 operands
operators/shifts/shift_left_uint8.sol,ported,operators,src/ShiftLeftUint8.sol,,Left shift with uint8 operands
operators/shifts/shift_negative_constant_left.sol,ported,operators,src/ShiftNegativeConstantLeft.sol,,Negative constant left shift
operators/shifts/shift_negative_constant_right.sol,ported,operators,src/ShiftNegativeConstantRight.sol,,Negative constant right shift
operators/shifts/shift_overflow.sol,ported,operators,src/ShiftOverflow.sol,,Shift overflow for uint8 and int8
operators/shifts/shift_right.sol,ported,operators,src/ShiftRight.sol,,Right shift semantics
operators/shifts/shift_right_assignment.sol,ported,operators,src/ShiftRightAssignment.sol,,Right shift assignment operator
operators/shifts/shift_right_garbled_signed_v1.sol,skipped,,,,ABIEncoderV1Only + compileViaYul:false; relies on dirty byte passing via legacy ABI v1. Do not re-attempt.
operators/shifts/shift_right_garbled_signed_v2.sol,ported,operators,src/ShiftRightGarbledSignedV2.sol,,Signed right shift with garbled int8 via assembly
operators/shifts/shift_right_garbled_v1.sol,skipped,,,,ABIEncoderV1Only; relies on dirty byte passing via legacy ABI v1. Do not re-attempt.
operators/shifts/shift_right_garbled_v2.sol,ported,operators,src/ShiftRightGarbledV2.sol,,Unsigned right shift with garbled uint8 via assembly
operators/shifts/shift_right_negative_literal.sol,ported,operators,src/ShiftRightNegativeLiteral.sol,,Arithmetic right shift of negative literals
operators/shifts/shift_right_negative_lvalue.sol,ported,operators,src/ShiftRightNegativeLvalue.sol,,Arithmetic right shift of negative int256
operators/shifts/shift_right_negative_lvalue_assignment.sol,ported,operators,src/ShiftRightNegativeLvalueAssignment.sol,,Arithmetic right shift assignment of negative int256
operators/shifts/shift_right_negative_lvalue_int16.sol,ported,operators,src/ShiftRightNegativeLvalueInt16.sol,,Arithmetic right shift of negative int16
operators/shifts/shift_right_negative_lvalue_int32.sol,ported,operators,src/ShiftRightNegativeLvalueInt32.sol,,Arithmetic right shift of negative int32
operators/shifts/shift_right_negative_lvalue_int8.sol,ported,operators,src/ShiftRightNegativeLvalueInt8.sol,,Arithmetic right shift of negative int8
operators/shifts/shift_right_negative_lvalue_signextend_int16_v1.sol,skipped,,,,ABIEncoderV1Only; legacy ABI v1 dirty byte sign-extension. Do not re-attempt.
operators/shifts/shift_right_negative_lvalue_signextend_int16_v2.sol,skipped,,,,All FAILURE cases testing raw out-of-range ABI values; not meaningful in normal Solidity. Do not re-attempt.
operators/shifts/shift_right_negative_lvalue_signextend_int32_v1.sol,skipped,,,,ABIEncoderV1Only; legacy ABI v1 dirty byte sign-extension. Do not re-attempt.
operators/shifts/shift_right_negative_lvalue_signextend_int32_v2.sol,skipped,,,,All FAILURE cases testing raw out-of-range ABI values; not meaningful in normal Solidity. Do not re-attempt.
operators/shifts/shift_right_negative_lvalue_signextend_int8_v1.sol,skipped,,,,ABIEncoderV1Only; legacy ABI v1 dirty byte sign-extension. Do not re-attempt.
operators/shifts/shift_right_negative_lvalue_signextend_int8_v2.sol,skipped,,,,All FAILURE cases testing raw out-of-range ABI values; not meaningful in normal Solidity. Do not re-attempt.
operators/shifts/shift_right_uint32.sol,ported,operators,src/ShiftRightUint32.sol,,Right shift with uint32 operands
